127.0.0.1 - - [29/Dec/2014:20:33:44 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:29 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:29 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:29 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:29 +0530] "GET /BaitAlarms/theme/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:29 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:29 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:29 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:29 +0530] "GET /BaitAlarms/theme/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:29 +0530] "GET /BaitAlarms/pages/inbox.jsp HTTP/1.1" 200 5270
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/pages/inbox.jsp HTTP/1.1" 200 5270
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/pages/inbox.jsp HTTP/1.1" 200 5270
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/theme/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:30 +0530] "GET /BaitAlarms/pages/inbox.jsp HTTP/1.1" 200 5270
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/pages/inbox.jsp HTTP/1.1" 200 5270
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/pages/inbox.jsp HTTP/1.1" 200 5270
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:31 +0530] "GET /BaitAlarms/theme/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:25:57 +0530] "GET /BaitAlarms/pages/index.html HTTP/1.1" 404 1005
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:17 +0530] "GET /BaitAlarms/pages/inbox.jsp HTTP/1.1" 200 5372
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:17 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:17 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:17 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:17 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:17 +0530] "GET /BaitAlarms/theme/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:17 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:17 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:17 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:17 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:17 +0530] "GET /BaitAlarms/theme/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:19 +0530] "GET /BaitAlarms/theme/tiles/ajax.jsp?methodId=logout HTTP/1.1" 200 83
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:19 +0530] "GET /BaitAlarms/pages/index.jsp HTTP/1.1" 404 1003
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:37 +0530] "GET /BaitAlarms/pages/inbox.jsp HTTP/1.1" 200 5150
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:37 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:37 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:37 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:37 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:37 +0530] "GET /BaitAlarms/theme/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:37 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:37 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:37 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:37 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:37 +0530] "GET /BaitAlarms/theme/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:37 +0530] "GET /BaitAlarms/pages/inbox.jsp HTTP/1.1" 200 5150
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:37 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:38 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:38 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:38 +0530] "GET /BaitAlarms/theme/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:38 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:38 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:38 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:38 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:38 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:38 +0530] "GET /BaitAlarms/theme/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:38 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6514
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:49 +0530] "POST /BaitAlarms/theme/tiles/ajax.jsp?methodId=checkLogin HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:49 +0530] "GET /BaitAlarms/pages/inbox.jsp HTTP/1.1" 200 5372
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:52 +0530] "GET /BaitAlarms/pages/inbox.jsp HTTP/1.1" 200 5372
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:53 +0530] "GET /BaitAlarms/theme/tiles/ajax.jsp?methodId=logout HTTP/1.1" 200 83
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:28:53 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6514
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:29:01 +0530] "POST /BaitAlarms/theme/tiles/ajax.jsp?methodId=checkLogin HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:29:08 +0530] "POST /BaitAlarms/theme/tiles/ajax.jsp?methodId=checkLogin HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:29:16 +0530] "POST /BaitAlarms/theme/tiles/ajax.jsp?methodId=checkLogin HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:29:16 +0530] "GET /BaitAlarms/pages/inbox.jsp HTTP/1.1" 200 5372
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:29:18 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7836
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:29:19 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6736
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:00 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6659
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:00 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:00 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:00 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:00 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:00 +0530] "GET /BaitAlarms/theme/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:00 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:00 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:00 +0530] "GET /BaitAlarms/theme/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:00 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:00 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:09 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6659
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:09 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:10 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:10 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:10 +0530] "GET /BaitAlarms/theme/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:10 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:10 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:10 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:10 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:10 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:10 +0530] "GET /BaitAlarms/theme/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:10 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6659
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:10 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:10 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:10 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:10 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:10 +0530] "GET /BaitAlarms/theme/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:10 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:10 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:10 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:10 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:10 +0530] "GET /BaitAlarms/theme/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:11 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6659
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:11 +0530] "GET /BaitAlarms/theme/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:11 +0530] "GET /BaitAlarms/theme/css/prettyPhoto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:11 +0530] "GET /BaitAlarms/theme/css/font-awesome.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:11 +0530] "GET /BaitAlarms/theme/css/animate.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:11 +0530] "GET /BaitAlarms/theme/js/jquery.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:11 +0530] "GET /BaitAlarms/theme/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:11 +0530] "GET /BaitAlarms/theme/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:11 +0530] "GET /BaitAlarms/theme/js/jquery.prettyPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:11 +0530] "GET /BaitAlarms/theme/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:11 +0530] "GET /BaitAlarms/theme/images/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:12 +0530] "GET /BaitAlarms/theme/tiles/ajax.jsp?methodId=logout HTTP/1.1" 200 83
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:12 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6536
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:20 +0530] "POST /BaitAlarms/theme/tiles/ajax.jsp?methodId=checkLogin HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:20 +0530] "GET /BaitAlarms/pages/inbox.jsp HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:22 +0530] "GET /BaitAlarms/pages/inbox.jsp HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:24 +0530] "GET /BaitAlarms/pages/user_registration.jsp HTTP/1.1" 200 7759
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:26 +0530] "GET /BaitAlarms/pages/inbox.jsp HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:29 +0530] "GET /BaitAlarms/theme/tiles/ajax.jsp?methodId=logout HTTP/1.1" 200 83
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:29 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6536
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:33 +0530] "POST /BaitAlarms/theme/tiles/ajax.jsp?methodId=checkLogin HTTP/1.1" 200 7
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:40 +0530] "POST /BaitAlarms/theme/tiles/ajax.jsp?methodId=checkLogin HTTP/1.1" 200 6
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:30:40 +0530] "GET /BaitAlarms/pages/inbox.jsp HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:31:05 +0530] "GET /BaitAlarms/theme/tiles/ajax.jsp?methodId=logout HTTP/1.1" 200 83
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:31:05 +0530] "GET /BaitAlarms/pages/login.jsp HTTP/1.1" 200 6533
127.0.0.1 - - [29/Dec/2014:22:39:38 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:39:39 +0530] "GET /BaitAlarms/ HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [29/Dec/2014:22:39:41 +0530] "GET /BaitAlarms/ HTTP/1.1" 404 973
